gender,age,category,quantity,price
Male,28,Cosmetics,1,40.66
Male,63,Shoes,2,1200.34
Female,58,Shoes,5,3000.85
Female,56,Toys,4,143.36
Female,30,Technology,1,1050
Female,61,Food & Beverage,3,15.69
Male,34,Clothing,1,300.08
Male,45,Technology,1,1050
Female,25,Toys,5,179.2
Female,26,Technology,3,3150
Female,27,Clothing,3,900.24
Male,65,Toys,5,179.2
Female,48,Souvenir,4,46.92
Female,42,Food & Beverage,5,26.15
Female,55,Cosmetics,3,121.98
Male,36,Food & Beverage,5,26.15
Male,28,Shoes,3,1800.51
Male,42,Clothing,5,1500.4
Female,33,Shoes,3,1800.51
Female,23,Clothing,3,900.24
Female,32,Clothing,1,300.08
Female,23,Food & Beverage,5,26.15
Male,23,Toys,1,35.84
Male,27,Technology,1,1050
Male,42,Clothing,4,1200.32
Female,49,Clothing,1,300.08
Male,43,Souvenir,5,58.65
Male,66,Clothing,1,300.08
Male,31,Food & Beverage,3,15.69
Female,25,Technology,4,4200
Male,58,Toys,2,71.68
Female,49,Clothing,3,900.24
Female,24,Technology,3,3150
Male,64,Food & Beverage,5,26.15
Male,57,Clothing,2,600.16
Female,46,Clothing,2,600.16
Female,29,Clothing,4,1200.32
Female,20,Shoes,1,600.17
Male,45,Books,2,30.3
Female,34,Food & Beverage,4,20.92
Female,33,Souvenir,5,58.65
Female,58,Food & Beverage,5,26.15
Male,51,Cosmetics,4,162.64
Female,50,Clothing,2,600.16
Female,45,Food & Beverage,5,26.15
Female,64,Food & Beverage,2,10.46
Female,45,Food & Beverage,2,10.46
Female,52,Clothing,1,300.08
Female,66,Cosmetics,4,162.64
Female,60,Books,4,60.6
Female,27,Cosmetics,4,162.64
Female,29,Cosmetics,4,162.64
Female,65,Food & Beverage,3,15.69
Female,44,Cosmetics,1,40.66
Male,43,Food & Beverage,3,15.69
Female,18,Clothing,3,900.24
Female,31,Technology,5,5250
Male,20,Food & Beverage,4,20.92
Female,62,Clothing,5,1500.4
Female,30,Food & Beverage,5,26.15
Female,62,Technology,5,5250
Male,48,Souvenir,2,23.46
Male,20,Clothing,2,600.16
Male,50,Clothing,4,1200.32
Male,67,Food & Beverage,4,20.92
Female,18,Cosmetics,3,121.98
Male,54,Cosmetics,4,162.64
Female,35,Clothing,4,1200.32
Male,61,Shoes,4,2400.68
Male,62,Clothing,3,900.24
Female,61,Technology,2,2100
Male,44,Clothing,4,1200.32
Male,62,Clothing,5,1500.4
Female,52,Cosmetics,2,81.32
Female,56,Cosmetics,2,81.32
Male,48,Cosmetics,5,203.3
Female,27,Clothing,5,1500.4
Female,57,Shoes,2,1200.34
Male,34,Cosmetics,3,121.98
Male,50,Food & Beverage,2,10.46
Male,24,Books,4,60.6
Female,30,Shoes,2,1200.34
Female,41,Clothing,1,300.08
Male,43,Clothing,3,900.24
Male,66,Clothing,5,1500.4
Female,32,Clothing,4,1200.32
Male,57,Food & Beverage,3,15.69
Female,31,Technology,4,4200
Female,51,Cosmetics,1,40.66
Female,25,Cosmetics,5,203.3
Female,42,Clothing,2,600.16
Female,52,Clothing,3,900.24
Female,35,Cosmetics,5,203.3
Male,66,Food & Beverage,3,15.69
Male,61,Books,5,75.75
Male,65,Clothing,3,900.24
Female,59,Technology,2,2100
Female,47,Clothing,5,1500.4
Female,40,Cosmetics,4,162.64
Male,39,Toys,1,35.84
Female,33,Food & Beverage,1,5.23
Male,36,Food & Beverage,4,20.92
Male,28,Toys,3,107.52
Male,30,Clothing,5,1500.4
Female,29,Books,1,15.15
Female,67,Toys,1,35.84
Male,51,Food & Beverage,3,15.69
Female,62,Books,2,30.3
Male,60,Food & Beverage,3,15.69
Male,18,Clothing,3,900.24
Female,56,Cosmetics,3,121.98
Male,44,Clothing,1,300.08
Female,45,Technology,3,3150
Male,49,Shoes,4,2400.68
Female,24,Cosmetics,3,121.98
Female,21,Shoes,2,1200.34
Female,42,Cosmetics,2,81.32
Female,50,Clothing,3,900.24
Female,67,Food & Beverage,5,26.15
Male,18,Cosmetics,3,121.98
Female,40,Food & Beverage,3,15.69
Female,33,Books,1,15.15
Female,69,Food & Beverage,4,20.92
Female,36,Food & Beverage,3,15.69
Female,30,Books,5,75.75
Female,29,Toys,4,143.36
Female,53,Toys,1,35.84
Female,53,Food & Beverage,2,10.46
Female,50,Clothing,2,600.16
Female,42,Shoes,2,1200.34
Female,52,Books,4,60.6
Female,22,Clothing,2,600.16
Female,50,Shoes,3,1800.51
Male,41,Toys,4,143.36
Female,63,Clothing,1,300.08
Female,26,Clothing,1,300.08
Female,25,Cosmetics,5,203.3
Male,21,Toys,4,143.36
Female,66,Clothing,3,900.24
Female,52,Souvenir,2,23.46
Female,57,Shoes,4,2400.68
Female,66,Books,4,60.6
Male,51,Clothing,1,300.08
Female,20,Clothing,1,300.08
Female,50,Cosmetics,5,203.3
Male,46,Cosmetics,1,40.66
Male,21,Food & Beverage,3,15.69
Male,65,Books,4,60.6
Female,41,Clothing,4,1200.32
Female,41,Food & Beverage,1,5.23
Male,45,Food & Beverage,3,15.69
Male,50,Shoes,5,3000.85
Female,36,Souvenir,2,23.46
Female,56,Books,1,15.15
Female,51,Clothing,4,1200.32
Female,22,Toys,1,35.84
Male,54,Food & Beverage,4,20.92
Female,50,Toys,2,71.68
Male,65,Food & Beverage,2,10.46
Male,39,Cosmetics,4,162.64
Male,37,Clothing,2,600.16
Male,38,Toys,2,71.68
Male,68,Clothing,3,900.24
Male,45,Technology,2,2100
Female,36,Souvenir,5,58.65
Female,59,Food & Beverage,4,20.92
Male,55,Cosmetics,4,162.64
Male,23,Clothing,2,600.16
Female,40,Clothing,1,300.08
Female,28,Clothing,4,1200.32
Female,62,Shoes,1,600.17
Male,18,Toys,1,35.84
Female,64,Food & Beverage,4,20.92
Female,57,Clothing,5,1500.4
Female,57,Shoes,1,600.17
Male,50,Food & Beverage,4,20.92
Male,68,Cosmetics,2,81.32
Male,19,Shoes,2,1200.34
Female,59,Toys,5,179.2
Male,32,Clothing,4,1200.32
Female,35,Technology,2,2100
Female,18,Cosmetics,3,121.98
Male,18,Clothing,5,1500.4
Male,18,Toys,4,143.36
Female,28,Books,2,30.3
Male,62,Clothing,1,300.08
Female,50,Clothing,2,600.16
Male,27,Cosmetics,3,121.98
Male,66,Clothing,3,900.24
Male,32,Cosmetics,5,203.3
Male,57,Food & Beverage,4,20.92
Male,23,Clothing,3,900.24
Male,50,Food & Beverage,2,10.46
Male,60,Books,2,30.3
Female,24,Clothing,1,300.08
Male,48,Souvenir,2,23.46
Female,61,Clothing,2,600.16
Male,55,Clothing,5,1500.4
Female,19,Clothing,3,900.24
Female,40,Souvenir,2,23.46
Female,30,Souvenir,5,58.65
Female,69,Toys,4,143.36
Female,23,Souvenir,5,58.65
Female,69,Clothing,5,1500.4
Female,18,Souvenir,4,46.92
Male,26,Souvenir,5,58.65
Male,32,Clothing,3,900.24
Male,49,Food & Beverage,2,10.46
Female,45,Clothing,5,1500.4
Female,65,Food & Beverage,2,10.46
Female,63,Clothing,4,1200.32
Male,56,Clothing,5,1500.4
Female,28,Clothing,1,300.08
Female,66,Clothing,4,1200.32
Female,21,Food & Beverage,3,15.69
Female,19,Toys,4,143.36
Female,62,Books,5,75.75
Male,23,Clothing,4,1200.32
Male,34,Cosmetics,2,81.32
Male,52,Clothing,2,600.16
Male,68,Clothing,2,600.16
Female,62,Shoes,4,2400.68
Male,41,Food & Beverage,2,10.46
Female,52,Food & Beverage,5,26.15
Male,64,Clothing,5,1500.4
Male,43,Technology,5,5250
Male,29,Clothing,1,300.08
Female,37,Clothing,3,900.24
Female,64,Technology,5,5250
Female,44,Clothing,3,900.24
Female,25,Clothing,1,300.08
Female,63,Food & Beverage,1,5.23
Female,44,Food & Beverage,3,15.69
Male,36,Souvenir,2,23.46
Female,29,Toys,1,35.84
Female,31,Toys,2,71.68
Female,32,Clothing,5,1500.4
Female,39,Food & Beverage,4,20.92
Male,66,Shoes,2,1200.34
Female,41,Clothing,2,600.16
Male,38,Clothing,3,900.24
Female,26,Clothing,4,1200.32
Male,35,Toys,2,71.68
Male,43,Cosmetics,5,203.3
Male,50,Cosmetics,5,203.3
Male,63,Clothing,2,600.16
Male,22,Clothing,1,300.08
Male,51,Food & Beverage,4,20.92
Female,35,Food & Beverage,3,15.69
Female,67,Clothing,5,1500.4
Female,63,Food & Beverage,3,15.69
Male,57,Souvenir,3,35.19
Female,28,Clothing,4,1200.32
Female,60,Toys,3,107.52
Female,61,Clothing,4,1200.32
Male,50,Cosmetics,4,162.64
Female,45,Cosmetics,5,203.3
Male,66,Food & Beverage,2,10.46
Female,33,Clothing,2,600.16
Female,28,Toys,1,35.84
Female,28,Toys,3,107.52
Female,64,Clothing,1,300.08
Female,60,Technology,4,4200
Female,61,Books,2,30.3
Female,53,Clothing,2,600.16
Female,24,Clothing,4,1200.32
Male,54,Clothing,3,900.24
Female,54,Toys,4,143.36
Male,41,Books,4,60.6
Female,31,Clothing,1,300.08
Female,24,Books,3,45.45
Male,56,Technology,5,5250
Female,50,Books,4,60.6
Female,30,Cosmetics,4,162.64
Male,50,Food & Beverage,2,10.46
Male,51,Cosmetics,2,81.32
Female,20,Cosmetics,4,162.64
Male,68,Cosmetics,2,81.32
Female,41,Souvenir,1,11.73
Female,51,Cosmetics,3,121.98
Male,23,Clothing,5,1500.4
Female,35,Cosmetics,3,121.98
Female,30,Clothing,2,600.16
Male,48,Clothing,2,600.16
Male,19,Toys,1,35.84
Female,25,Clothing,1,300.08
Female,34,Cosmetics,5,203.3
Female,61,Toys,5,179.2
Male,27,Souvenir,3,35.19
Male,18,Clothing,1,300.08
Female,45,Clothing,3,900.24
Female,32,Shoes,5,3000.85
Female,44,Food & Beverage,5,26.15
Female,36,Shoes,1,600.17
Female,52,Food & Beverage,5,26.15
Female,28,Clothing,5,1500.4
Male,24,Books,3,45.45
Male,22,Books,5,75.75
Female,40,Clothing,5,1500.4
Female,61,Cosmetics,2,81.32
Female,26,Cosmetics,4,162.64
Female,18,Books,1,15.15
Female,22,Cosmetics,2,81.32
Male,68,Toys,2,71.68
Male,65,Food & Beverage,4,20.92
Female,31,Books,2,30.3
Male,31,Food & Beverage,2,10.46
Male,24,Toys,4,143.36
Female,62,Toys,1,35.84
Male,41,Shoes,5,3000.85
Male,40,Technology,2,2100
Female,36,Cosmetics,5,203.3
Female,24,Toys,1,35.84
Female,54,Technology,1,1050
Female,67,Technology,2,2100
Male,59,Clothing,5,1500.4
Female,51,Cosmetics,3,121.98
Female,53,Cosmetics,2,81.32
Male,42,Shoes,5,3000.85
Female,68,Food & Beverage,5,26.15
Male,36,Clothing,5,1500.4
Female,69,Toys,1,35.84
Female,26,Toys,2,71.68
Female,30,Technology,2,2100
Male,65,Cosmetics,1,40.66
Female,49,Cosmetics,1,40.66
Male,69,Clothing,3,900.24
Female,51,Clothing,3,900.24
Female,54,Clothing,1,300.08
Male,45,Clothing,5,1500.4
Male,27,Cosmetics,2,81.32
Male,40,Souvenir,1,11.73
Female,53,Clothing,2,600.16
Female,46,Souvenir,2,23.46
Female,38,Shoes,4,2400.68
Male,66,Shoes,4,2400.68
Female,51,Books,1,15.15
Male,46,Cosmetics,2,81.32
Female,56,Clothing,4,1200.32
Female,65,Toys,5,179.2
Male,33,Food & Beverage,2,10.46
Male,65,Clothing,5,1500.4
Female,53,Technology,5,5250
Male,62,Clothing,4,1200.32
Male,36,Toys,4,143.36
Female,43,Toys,2,71.68
Male,43,Shoes,3,1800.51
Female,46,Food & Beverage,3,15.69
Male,45,Clothing,4,1200.32
Male,51,Clothing,5,1500.4
Male,18,Toys,3,107.52
Male,60,Clothing,4,1200.32
Male,64,Clothing,1,300.08
Male,33,Food & Beverage,2,10.46
Male,30,Clothing,3,900.24
Female,35,Technology,1,1050
Female,67,Cosmetics,5,203.3
Male,31,Shoes,1,600.17
Male,45,Clothing,2,600.16
Female,37,Books,3,45.45
Male,43,Clothing,3,900.24
Female,62,Toys,1,35.84
Female,60,Clothing,3,900.24
Male,36,Shoes,5,3000.85
Male,30,Cosmetics,1,40.66
Female,53,Shoes,2,1200.34
Male,37,Technology,1,1050
Male,67,Food & Beverage,1,5.23
Female,48,Clothing,5,1500.4
Male,49,Technology,4,4200
Female,54,Souvenir,2,23.46
Female,59,Clothing,5,1500.4
Female,22,Clothing,5,1500.4
Female,31,Food & Beverage,1,5.23
Female,34,Clothing,4,1200.32
Female,21,Toys,5,179.2
Female,61,Shoes,1,600.17
Female,57,Technology,4,4200
Female,30,Books,4,60.6
Female,32,Clothing,3,900.24
Female,45,Shoes,2,1200.34
Female,37,Toys,4,143.36
Male,67,Clothing,5,1500.4
Male,69,Toys,4,143.36
Female,28,Toys,1,35.84
Female,35,Cosmetics,3,121.98
Male,59,Food & Beverage,2,10.46
Female,35,Clothing,2,600.16
Male,61,Clothing,2,600.16
Female,31,Toys,2,71.68
Male,39,Clothing,2,600.16
Female,59,Books,4,60.6
Male,55,Shoes,5,3000.85
Female,33,Clothing,2,600.16
Male,50,Souvenir,4,46.92
Male,42,Clothing,2,600.16
Female,64,Food & Beverage,5,26.15
Female,36,Books,4,60.6
Male,58,Clothing,5,1500.4
Male,63,Clothing,1,300.08
Female,23,Food & Beverage,4,20.92
Female,19,Clothing,2,600.16
Female,61,Clothing,2,600.16
Female,56,Toys,5,179.2
Female,54,Clothing,3,900.24
Female,67,Clothing,2,600.16
Female,52,Technology,2,2100
Female,67,Souvenir,2,23.46
Female,30,Books,4,60.6
Male,45,Books,3,45.45
Female,59,Shoes,1,600.17
Male,67,Cosmetics,5,203.3
Female,34,Technology,4,4200
Female,34,Clothing,4,1200.32
Female,62,Toys,5,179.2
Female,65,Souvenir,4,46.92
Female,64,Clothing,5,1500.4
Male,28,Clothing,1,300.08
Female,49,Clothing,5,1500.4
Female,51,Food & Beverage,4,20.92
Female,57,Food & Beverage,5,26.15
Female,39,Clothing,4,1200.32
Male,47,Cosmetics,5,203.3
Female,57,Cosmetics,2,81.32
Female,61,Food & Beverage,5,26.15
Female,21,Toys,1,35.84
Female,66,Food & Beverage,3,15.69
Female,50,Toys,2,71.68
Female,57,Toys,5,179.2
Male,24,Clothing,5,1500.4
Male,63,Technology,3,3150
Female,39,Clothing,2,600.16
Male,25,Toys,2,71.68
Male,54,Food & Beverage,2,10.46
Female,61,Shoes,1,600.17
Female,52,Cosmetics,3,121.98
Female,30,Shoes,5,3000.85
Female,49,Clothing,4,1200.32
Male,38,Clothing,2,600.16
Female,66,Clothing,4,1200.32
Female,51,Clothing,1,300.08
Female,30,Toys,5,179.2
Female,40,Toys,4,143.36
Female,64,Souvenir,4,46.92
Male,40,Food & Beverage,5,26.15
Male,26,Clothing,4,1200.32
Male,42,Clothing,4,1200.32
Male,52,Clothing,5,1500.4
Female,52,Food & Beverage,4,20.92
Female,28,Clothing,4,1200.32
Female,22,Cosmetics,1,40.66
Male,61,Clothing,4,1200.32
Male,65,Toys,1,35.84
Male,61,Toys,1,35.84
Male,62,Toys,5,179.2
Male,50,Toys,2,71.68
Male,63,Technology,2,2100
Male,65,Cosmetics,5,203.3
Male,31,Food & Beverage,1,5.23
Female,41,Toys,3,107.52
Male,60,Food & Beverage,1,5.23
Male,41,Food & Beverage,2,10.46
Female,53,Toys,3,107.52
Female,51,Food & Beverage,3,15.69
Female,22,Toys,5,179.2
Male,31,Shoes,1,600.17
Male,53,Books,5,75.75
Female,53,Souvenir,1,11.73
Female,19,Souvenir,2,23.46
Female,33,Clothing,1,300.08
Female,56,Clothing,4,1200.32
Female,43,Clothing,1,300.08
Male,62,Technology,4,4200
Female,52,Clothing,2,600.16
Female,23,Toys,4,143.36
Male,55,Clothing,4,1200.32
Male,43,Food & Beverage,5,26.15
Female,44,Clothing,4,1200.32
Male,64,Cosmetics,2,81.32
Male,37,Clothing,3,900.24
Male,58,Shoes,5,3000.85
Male,22,Clothing,2,600.16
Male,28,Clothing,3,900.24
Female,68,Food & Beverage,1,5.23
Female,51,Clothing,4,1200.32
Male,46,Shoes,5,3000.85
Male,63,Shoes,3,1800.51
Female,25,Books,3,45.45
Male,44,Toys,5,179.2
Female,49,Cosmetics,1,40.66
Male,68,Toys,5,179.2
Male,35,Cosmetics,4,162.64
Female,43,Food & Beverage,3,15.69
Male,45,Technology,3,3150
Male,67,Cosmetics,1,40.66
Female,26,Cosmetics,1,40.66
Female,67,Technology,4,4200
Female,66,Technology,5,5250
Female,53,Shoes,1,600.17
Female,60,Clothing,1,300.08
Female,46,Cosmetics,1,40.66
Female,44,Clothing,1,300.08
Female,36,Shoes,5,3000.85
Male,62,Clothing,2,600.16
Male,49,Clothing,2,600.16
Male,61,Cosmetics,3,121.98
Male,63,Shoes,2,1200.34
Male,36,Toys,1,35.84
Male,25,Clothing,5,1500.4
Female,65,Cosmetics,3,121.98
Male,30,Clothing,5,1500.4
Female,46,Shoes,1,600.17
Male,33,Shoes,4,2400.68
Female,19,Toys,4,143.36
Female,40,Shoes,5,3000.85
Female,38,Clothing,3,900.24
Male,60,Shoes,5,3000.85
Female,66,Shoes,3,1800.51
Female,59,Food & Beverage,2,10.46
Male,55,Food & Beverage,4,20.92
Female,42,Toys,2,71.68
Male,53,Toys,3,107.52
Female,55,Shoes,4,2400.68
Male,31,Food & Beverage,3,15.69
Male,58,Clothing,5,1500.4
Male,51,Cosmetics,2,81.32
Male,54,Books,1,15.15
Female,56,Toys,4,143.36
Female,51,Food & Beverage,3,15.69
Male,33,Clothing,3,900.24
Male,36,Technology,4,4200
Male,28,Toys,1,35.84
Male,67,Souvenir,5,58.65
Male,38,Shoes,4,2400.68
Female,27,Toys,4,143.36
Female,19,Cosmetics,3,121.98
Female,30,Food & Beverage,5,26.15
Female,28,Books,2,30.3
Male,36,Shoes,1,600.17
Female,46,Toys,2,71.68
Male,36,Food & Beverage,4,20.92
Female,58,Toys,1,35.84
Female,64,Clothing,2,600.16
Female,40,Shoes,1,600.17
Male,18,Food & Beverage,1,5.23
Male,53,Clothing,1,300.08
Female,18,Technology,1,1050
Male,44,Clothing,3,900.24
Female,30,Toys,3,107.52
Female,33,Toys,5,179.2
Female,21,Cosmetics,3,121.98
Female,69,Toys,2,71.68
Female,50,Books,5,75.75
Female,38,Souvenir,4,46.92
Male,47,Shoes,3,1800.51
Male,33,Technology,3,3150
Female,20,Food & Beverage,4,20.92
Female,20,Food & Beverage,3,15.69
Female,45,Clothing,2,600.16
Female,58,Clothing,1,300.08
Female,43,Toys,5,179.2
Male,20,Shoes,4,2400.68
Female,65,Cosmetics,4,162.64
Female,42,Clothing,3,900.24
Female,40,Clothing,3,900.24
Female,35,Food & Beverage,4,20.92
Female,55,Clothing,4,1200.32
Male,63,Food & Beverage,5,26.15
Female,67,Clothing,5,1500.4
Male,37,Food & Beverage,4,20.92
Female,46,Books,3,45.45
Female,46,Food & Beverage,3,15.69
Male,26,Toys,1,35.84
Female,40,Clothing,3,900.24
Female,68,Shoes,5,3000.85
Female,40,Cosmetics,4,162.64
Male,40,Clothing,5,1500.4
Female,47,Shoes,3,1800.51
Female,59,Food & Beverage,2,10.46
Female,64,Toys,3,107.52
Female,56,Clothing,3,900.24
Female,43,Toys,5,179.2
Female,29,Technology,4,4200
Male,45,Clothing,3,900.24
Female,38,Clothing,1,300.08
Female,65,Souvenir,4,46.92
Female,69,Cosmetics,4,162.64
Male,52,Technology,2,2100
Male,37,Clothing,4,1200.32
Female,22,Clothing,1,300.08
Male,63,Clothing,2,600.16
Female,60,Clothing,5,1500.4
Male,57,Souvenir,2,23.46
Female,60,Shoes,3,1800.51
Female,41,Clothing,3,900.24
Male,20,Cosmetics,2,81.32
Female,43,Food & Beverage,2,10.46
Female,46,Shoes,4,2400.68
Female,49,Cosmetics,5,203.3
Male,59,Shoes,4,2400.68
Female,19,Cosmetics,2,81.32
Male,59,Clothing,4,1200.32
Male,21,Shoes,3,1800.51
Male,49,Souvenir,1,11.73
Female,69,Clothing,5,1500.4
Male,46,Clothing,2,600.16
Female,33,Toys,1,35.84
Male,30,Books,1,15.15
Male,31,Clothing,4,1200.32
Female,60,Clothing,5,1500.4
Female,45,Cosmetics,2,81.32
Female,43,Clothing,1,300.08
Female,43,Toys,4,143.36
Female,68,Food & Beverage,3,15.69
Female,37,Cosmetics,1,40.66
Male,31,Cosmetics,4,162.64
Male,64,Cosmetics,2,81.32
Female,60,Clothing,2,600.16
Female,62,Clothing,3,900.24
Male,26,Souvenir,5,58.65
Female,62,Toys,1,35.84
Female,41,Clothing,1,300.08
Male,57,Clothing,4,1200.32
Female,30,Clothing,1,300.08
Male,24,Clothing,1,300.08
Female,52,Toys,4,143.36
Female,44,Clothing,1,300.08
Male,40,Shoes,2,1200.34
Male,47,Clothing,4,1200.32
Male,53,Clothing,4,1200.32
Male,51,Clothing,5,1500.4
Female,18,Cosmetics,4,162.64
Male,67,Food & Beverage,3,15.69
Female,18,Clothing,4,1200.32
Female,55,Toys,3,107.52
Male,60,Clothing,1,300.08
Male,28,Food & Beverage,3,15.69
Female,52,Clothing,4,1200.32
Female,48,Cosmetics,2,81.32
Male,25,Cosmetics,4,162.64
Male,40,Books,4,60.6
Female,54,Cosmetics,1,40.66
Male,60,Food & Beverage,4,20.92
Male,30,Clothing,2,600.16
Male,36,Shoes,2,1200.34
Male,68,Clothing,5,1500.4
Female,19,Books,5,75.75
Female,26,Food & Beverage,2,10.46
Female,24,Books,4,60.6
Male,30,Books,1,15.15
Male,18,Toys,4,143.36
Female,61,Toys,5,179.2
Male,22,Clothing,5,1500.4
Female,54,Clothing,3,900.24
Male,24,Cosmetics,5,203.3
Female,58,Cosmetics,1,40.66
Male,34,Shoes,3,1800.51
Male,18,Food & Beverage,2,10.46
Male,22,Clothing,1,300.08
Male,20,Food & Beverage,4,20.92
Male,36,Cosmetics,2,81.32
Female,41,Clothing,5,1500.4
Female,52,Clothing,3,900.24
Female,26,Clothing,5,1500.4
Male,33,Food & Beverage,5,26.15
Male,38,Clothing,2,600.16
Female,53,Food & Beverage,1,5.23
Female,18,Technology,1,1050
Female,40,Technology,1,1050
Male,45,Clothing,3,900.24
Female,39,Clothing,3,900.24
Male,61,Clothing,3,900.24
Female,25,Clothing,4,1200.32
Female,69,Food & Beverage,1,5.23
Female,33,Toys,1,35.84
Male,57,Clothing,2,600.16
Male,25,Toys,4,143.36
Female,39,Technology,2,2100
Male,43,Clothing,3,900.24
Female,67,Cosmetics,2,81.32
Male,61,Books,4,60.6
Female,63,Toys,1,35.84
Female,57,Toys,4,143.36
Male,23,Souvenir,5,58.65
Male,24,Cosmetics,2,81.32
Male,44,Shoes,2,1200.34
Male,37,Technology,2,2100
Female,34,Clothing,1,300.08
Male,39,Toys,3,107.52
Female,28,Toys,5,179.2
Female,20,Toys,2,71.68
Male,64,Shoes,4,2400.68
Female,68,Cosmetics,3,121.98
Male,38,Food & Beverage,4,20.92
Female,33,Clothing,5,1500.4
Female,62,Cosmetics,5,203.3
Male,56,Clothing,2,600.16
Male,51,Clothing,3,900.24
Female,49,Books,4,60.6
Female,59,Cosmetics,1,40.66
Female,22,Cosmetics,2,81.32
Male,19,Clothing,5,1500.4
Female,35,Cosmetics,1,40.66
Male,53,Shoes,4,2400.68
Male,24,Cosmetics,2,81.32
Female,34,Food & Beverage,2,10.46
Male,21,Shoes,5,3000.85
Female,64,Food & Beverage,3,15.69
Male,39,Clothing,1,300.08
Female,28,Toys,4,143.36
Female,25,Cosmetics,4,162.64
Male,21,Toys,3,107.52
Female,67,Clothing,4,1200.32
Male,65,Books,2,30.3
Female,51,Cosmetics,4,162.64
Female,47,Clothing,5,1500.4
Female,61,Technology,4,4200
Female,43,Shoes,3,1800.51
Female,63,Clothing,4,1200.32
Male,57,Clothing,2,600.16
Female,33,Clothing,2,600.16
Female,23,Clothing,2,600.16
Female,22,Cosmetics,4,162.64
Male,31,Food & Beverage,4,20.92
Male,64,Cosmetics,3,121.98
Male,54,Toys,2,71.68
Male,30,Clothing,1,300.08
Male,30,Toys,4,143.36
Female,39,Food & Beverage,5,26.15
Female,53,Shoes,4,2400.68
Male,56,Clothing,1,300.08
Female,33,Food & Beverage,1,5.23
Female,32,Toys,2,71.68
Male,25,Toys,5,179.2
Female,59,Cosmetics,2,81.32
Female,27,Cosmetics,3,121.98
Female,57,Clothing,2,600.16
Female,20,Clothing,5,1500.4
Male,33,Cosmetics,4,162.64
Female,34,Clothing,2,600.16
Male,59,Clothing,2,600.16
Female,49,Cosmetics,5,203.3
Male,63,Clothing,5,1500.4
Female,65,Shoes,1,600.17
Female,18,Food & Beverage,4,20.92
Female,40,Clothing,4,1200.32
Male,60,Toys,2,71.68
Female,39,Cosmetics,3,121.98
Female,20,Books,4,60.6
Female,65,Books,4,60.6
Female,52,Toys,3,107.52
Female,69,Souvenir,2,23.46
Male,69,Shoes,4,2400.68
Female,60,Toys,3,107.52
Male,35,Shoes,4,2400.68
Female,37,Souvenir,1,11.73
Female,58,Food & Beverage,2,10.46
Female,39,Shoes,1,600.17
Female,41,Clothing,5,1500.4
Male,37,Cosmetics,3,121.98
Female,26,Technology,4,4200
